LMK_KEY,POSTCODE,CITY,TOTAL_FLOOR_AREA,NUMBER_HABITABLE_ROOMS,WALLS_ENERGY_EFF,ROOF_ENERGY_EFF,WINDOWS_ENERGY_EFF,MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,HOT_WATER_ENERGY_EFF,LIGHTING_ENERGY_EFF,FLOOR_ENERGY_EFF,CONSTRUCTION_AGE_BAND,PROPERTY_TYPE,BUILT_FORM,ENERGY_CONSUMPTION_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,HEATING_COST_CURRENT,HOT_WATER_COST_CURRENT,LIGHTING_COST_CURRENT,TOTAL_COST_CURRENT,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,GLAZED_TYPE,MAINS_GAS_FLAG,SOLAR_WATER_HEATING_FLAG,LOW_ENERGY_LIGHTING,MULTI_GLAZE_PROPORTION,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,WIND_TURBINE_COUNT
Sheffield_33,XX13 6YZ,Sheffield,91.84786186003329,6,Good,Very Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Semi-Detached,219.05079359169662,43.81015871833932,1005.9673515070408,150,80,1235.9673515070408,E,B,Double glazing,Y,N,45,100,0,0,0
Sheffield_34,XX14 7YZ,Sheffield,110.85869639788105,4,Poor,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,283.4326338444083,56.68652676888166,1571.0486152304525,150,80,1801.0486152304525,D,B,Double glazing,Y,N,31,100,0,0,0
Sheffield_35,XX15 8YZ,Sheffield,17.23150140338548,3,Good,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Mid-Terrace,180.23835209659984,36.04767041931997,155.28887085482233,150,80,385.28887085482233,D,B,Double glazing,Y,N,39,100,0,0,0
Sheffield_36,XX16 0YZ,Sheffield,120.25298584991262,5,Very Good,Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,289.6779347457901,57.93558694915802,1741.7318294008703,150,80,1971.7318294008703,D,B,Double glazing,Y,N,79,100,0,0,0
Sheffield_37,XX17 1YZ,Sheffield,79.56631425417567,6,Very Good,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,280.82160684720503,56.16432136944101,1117.1970109883644,150,80,1347.1970109883644,E,B,Double glazing,Y,N,40,100,0,0,0
Sheffield_38,XX18 2YZ,Sheffield,136.7907513017782,6,Very Good,Good,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,195.34034739365276,39.06806947873056,1336.0376439764057,150,80,1566.0376439764057,C,B,Double glazing,Y,N,57,100,0,0,0
Sheffield_39,XX19 3YZ,Sheffield,66.15935674515018,4,Average,Good,Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Semi-Detached,404.4403139334082,80.88806278668164,1337.8755505820445,150,80,1567.8755505820445,D,B,Double glazing,Y,N,85,100,0,0,0
Sheffield_40,XX0 4YZ,Sheffield,71.86543939987278,7,Very Good,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,189.33025168885598,37.8660503377712,680.3150864654071,150,80,910.3150864654071,C,B,Double glazing,Y,N,45,100,0,0,0
Sheffield_41,XX1 5YZ,Sheffield,69.95774334842889,5,Average,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Detached,242.8772858689696,48.57545717379392,849.5573414992186,150,80,1079.5573414992186,D,B,Double glazing,Y,N,36,100,0,0,0
Sheffield_42,XX2 6YZ,Sheffield,80.07010253836167,4,Very Good,Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,238.24899225177344,47.649798450354695,953.8310619630416,150,80,1183.8310619630415,D,B,Double glazing,Y,N,59,100,0,0,0
Sheffield_43,XX3 7YZ,Sheffield,71.76761975421648,5,Good,Good,Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Detached,202.58027127023394,40.51605425404679,726.9351939114088,150,80,956.9351939114088,E,B,Double glazing,Y,N,15,100,0,0,0
Sheffield_44,XX4 8YZ,Sheffield,42.48402616639409,6,Good,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Mid-Terrace,247.2466445475589,49.449328909511785,525.2016458255815,150,80,755.2016458255815,C,B,Double glazing,Y,N,98,100,0,0,0
Sheffield_45,XX5 0YZ,Sheffield,110.2271704822389,5,Poor,Average,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Mid-Terrace,269.4271371244499,53.88542742488999,1484.909548817915,150,80,1714.909548817915,D,B,Double glazing,Y,N,52,100,0,0,0
Sheffield_46,XX6 1YZ,Sheffield,91.63354877361357,5,Average,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Mid-Terrace,176.30036313871165,35.26007262774233,807.7513962238459,150,80,1037.7513962238459,D,B,Double glazing,Y,N,1,100,0,0,0
Sheffield_47,XX7 2YZ,Sheffield,88.65235712010401,5,Poor,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Semi-Detached,232.26356296761034,46.45271259352207,1029.535616509618,150,80,1259.535616509618,E,B,Double glazing,Y,N,89,100,0,0,0
Sheffield_48,XX8 3YZ,Sheffield,89.73611698333745,7,Average,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Mid-Terrace,206.62891132948653,41.32578226589731,927.1038079601233,150,80,1157.1038079601233,C,B,Double glazing,Y,N,32,100,0,0,0
Sheffield_49,XX9 4YZ,Sheffield,100.2276976534041,3,Very Good,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Semi-Detached,241.77130000947494,48.35426000189499,1211.6090379310056,150,80,1441.6090379310056,D,B,Double glazing,Y,N,61,100,0,0,0
Sheffield_50,XX10 5YZ,Sheffield,93.58141403853665,4,Average,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Mid-Terrace,315.0562645095316,63.011252901906325,1474.17053672506,150,80,1704.17053672506,D,B,Double glazing,Y,N,31,100,0,0,0
Sheffield_51,XX11 6YZ,Sheffield,108.30992472304538,5,Poor,Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Semi-Detached,265.83137566374654,53.16627513274931,1439.6088143581994,150,80,1669.6088143581994,D,B,Double glazing,Y,N,15,100,0,0,0
Sheffield_52,XX12 7YZ,Sheffield,72.95360752872192,4,Very Good,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Mid-Terrace,187.3717946130727,37.47435892261454,683.4724183077199,150,80,913.4724183077199,D,B,Double glazing,Y,N,70,100,0,0,0
Sheffield_53,XX13 8YZ,Sheffield,97.1604708103255,6,Very Good,Average,Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Mid-Terrace,176.42606627086133,35.28521325417227,857.0819831045288,150,80,1087.0819831045287,C,B,Double glazing,Y,N,0,100,0,0,0
Sheffield_54,XX14 0YZ,Sheffield,101.96140006836086,5,Good,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Detached,271.4017596755947,54.280351935118944,1383.625169877022,150,80,1613.625169877022,C,B,Double glazing,Y,N,78,100,0,0,0
Sheffield_55,XX15 1YZ,Sheffield,52.63128029404976,7,Very Good,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,297.6217315613542,59.524346312270836,783.2106387703034,150,80,1013.2106387703034,E,B,Double glazing,Y,N,86,100,0,0,0
Sheffield_56,XX16 2YZ,Sheffield,106.9952380160374,4,Good,Average,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,267.98392206597106,53.596784413194214,1433.6501762959897,150,80,1663.6501762959897,D,B,Double glazing,Y,N,37,100,0,0,0
Sheffield_57,XX17 3YZ,Sheffield,98.2685672220754,4,Very Good,Very Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Semi-Detached,191.9201167541856,38.384023350837126,942.9857447263626,150,80,1172.9857447263626,E,B,Double glazing,Y,N,54,100,0,0,0
Sheffield_58,XX18 4YZ,Sheffield,92.83314671368646,7,Good,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Semi-Detached,226.10657796533803,45.22131559306761,1049.5092562592906,150,80,1279.5092562592906,E,B,Double glazing,Y,N,38,100,0,0,0
Sheffield_59,XX19 5YZ,Sheffield,68.22909344399089,3,Good,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Mid-Terrace,234.29776622697645,46.85955324539529,799.2962092809355,150,80,1029.2962092809355,E,B,Double glazing,Y,N,13,100,0,0,0
Sheffield_60,XX0 6YZ,Sheffield,110.32430378920952,6,Good,Very Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Semi-Detached,153.39651241118474,30.67930248223695,846.1681717728397,150,80,1076.1681717728397,E,B,Double glazing,Y,N,48,100,0,0,0
Sheffield_61,XX1 7YZ,Sheffield,61.877714597901495,3,Average,Good,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Detached,293.15019250693956,58.630038501387915,906.9731973132144,150,80,1136.9731973132143,C,B,Double glazing,Y,N,1,100,0,0,0
Sheffield_62,XX2 8YZ,Sheffield,97.4343990113835,7,Average,Average,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,233.33547483125287,46.66709496625057,1136.7450879109463,150,80,1366.7450879109463,D,B,Double glazing,Y,N,11,100,0,0,0
Sheffield_63,XX3 0YZ,Sheffield,69.64859099860388,4,Good,Very Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Semi-Detached,163.8412072557205,32.7682414511441,570.5654616435584,150,80,800.5654616435584,D,B,Double glazing,Y,N,67,100,0,0,0
Sheffield_64,XX4 1YZ,Sheffield,105.78183223655967,6,Very Good,Average,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,278.0088655230251,55.60177310460503,1470.4143586516461,150,80,1700.4143586516461,E,B,Double glazing,Y,N,62,100,0,0,0
Sheffield_65,XX5 2YZ,Sheffield,94.02103285423826,3,Good,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Semi-Detached,385.17292494905934,77.03458498981188,1810.7178115599277,150,80,2040.7178115599277,D,B,Double glazing,Y,N,16,100,0,0,0
Sheffield_66,XX6 3YZ,Sheffield,97.29280319981684,7,Average,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,234.36207544496693,46.87241508899339,1140.0871641883898,150,80,1370.0871641883898,C,B,Double glazing,Y,N,15,100,0,0,0
Sheffield_67,XX7 4YZ,Sheffield,108.47183069059189,7,Good,Very Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,218.01115922377687,43.60223184475538,1182.40347759906,150,80,1412.40347759906,D,B,Double glazing,Y,N,54,100,0,0,0
Sheffield_68,XX8 5YZ,Sheffield,87.44444579121641,3,Poor,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Semi-Detached,216.6036573120604,43.320731462412084,947.039338500184,150,80,1177.039338500184,D,B,Double glazing,Y,N,1,100,0,0,0
Sheffield_69,XX9 6YZ,Sheffield,110.92531107747084,3,Poor,Poor,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Mid-Terrace,223.903192315414,44.7806384630828,1241.8265629413038,150,80,1471.8265629413038,E,B,Double glazing,Y,N,52,100,0,0,0
Sheffield_70,XX10 7YZ,Sheffield,96.0650987555761,7,Good,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Mid-Terrace,223.13426818676817,44.62685363735363,1071.7707754557543,150,80,1301.7707754557543,C,B,Double glazing,Y,N,26,100,0,0,0
Sheffield_71,XX11 8YZ,Sheffield,116.05386547879445,3,Good,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,352.7620353069526,70.55240706139053,2046.969889576941,150,80,2276.9698895769407,D,B,Double glazing,Y,N,85,100,0,0,0
Sheffield_72,XX12 0YZ,Sheffield,70.84221472309801,7,Very Good,Average,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,378.7473613108766,75.74947226217533,1341.5650947895954,150,80,1571.5650947895954,E,B,Double glazing,Y,N,91,100,0,0,0
Sheffield_73,XX13 1YZ,Sheffield,77.52760597650527,4,Poor,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Semi-Detached,293.60601426857295,58.721202853714594,1138.1285693273055,150,80,1368.1285693273055,E,B,Double glazing,Y,N,8,100,0,0,0
Sheffield_74,XX14 2YZ,Sheffield,75.62093015936779,3,Very Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Semi-Detached,307.7184376265574,61.543687525311476,1163.4977240253836,150,80,1393.4977240253836,E,B,Double glazing,Y,N,66,100,0,0,0
Sheffield_75,XX15 3YZ,Sheffield,74.2642507502957,5,Poor,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Semi-Detached,317.79808015136734,63.559616030273475,1180.0518156161859,150,80,1410.0518156161859,D,B,Double glazing,Y,N,41,100,0,0,0
Sheffield_76,XX16 4YZ,Sheffield,91.23030417040313,3,Average,Very Poor,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Semi-Detached,177.11442350483657,35.422884700967316,807.9101364655919,150,80,1037.910136465592,E,B,Double glazing,Y,N,72,100,0,0,0
Sheffield_77,XX17 5YZ,Sheffield,116.9155853846239,7,Average,Poor,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,213.0076026073251,42.60152052146503,1245.195427510538,150,80,1475.195427510538,E,B,Double glazing,Y,N,26,100,0,0,0
Sheffield_78,XX18 6YZ,Sheffield,109.9825667983913,6,Very Good,Average,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Mid-Terrace,284.51302615622666,56.90260523124533,1564.5736452119827,150,80,1794.5736452119827,D,B,Double glazing,Y,N,77,100,0,0,0
Sheffield_79,XX19 7YZ,Sheffield,81.68011583235543,4,Good,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Semi-Detached,364.4851524375331,72.89703048750663,1488.5594735135714,150,80,1718.5594735135714,C,B,Double glazing,Y,N,14,100,0,0,0
Sheffield_80,XX0 8YZ,Sheffield,107.45796366095615,6,Very Good,Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Detached,147.65693159748668,29.531386319497337,793.3456594945505,150,80,1023.3456594945505,D,B,Double glazing,Y,N,41,100,0,0,0
Sheffield_81,XX1 0YZ,Sheffield,122.14315382752653,5,Average,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Mid-Terrace,269.25663784586993,53.85132756917399,1644.3927467745348,150,80,1874.3927467745348,D,B,Double glazing,Y,N,11,100,0,0,0
Sheffield_82,XX2 1YZ,Sheffield,93.4106680419354,4,Good,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Detached,213.19946886868144,42.63989377373629,995.7552406604672,150,80,1225.7552406604673,C,B,Double glazing,Y,N,33,100,0,0,0
Sheffield_83,XX3 2YZ,Sheffield,114.93849214818545,3,Poor,Average,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Semi-Detached,217.2938919873652,43.45877839747305,1248.7716149019216,150,80,1478.7716149019216,E,B,Double glazing,Y,N,91,100,0,0,0
Sheffield_84,XX4 3YZ,Sheffield,142.76176402671777,4,Good,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Semi-Detached,303.80939108372695,60.761878216745394,2168.618229949792,150,80,2398.618229949792,C,B,Double glazing,Y,N,96,100,0,0,0
Sheffield_85,XX5 4YZ,Sheffield,109.6303863860514,6,Good,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Semi-Detached,305.6152904201398,61.12305808402796,1675.2361187122622,150,80,1905.2361187122622,E,B,Double glazing,Y,N,74,100,0,0,0
Sheffield_86,XX6 5YZ,Sheffield,52.09289641418561,6,Average,Poor,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Mid-Terrace,196.7089863982312,39.341797279646244,512.3570426091252,150,80,742.3570426091252,E,B,Double glazing,Y,N,46,100,0,0,0
