LMK_KEY,POSTCODE,CITY,TOTAL_FLOOR_AREA,NUMBER_HABITABLE_ROOMS,WALLS_ENERGY_EFF,ROOF_ENERGY_EFF,WINDOWS_ENERGY_EFF,MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,HOT_WATER_ENERGY_EFF,LIGHTING_ENERGY_EFF,FLOOR_ENERGY_EFF,CONSTRUCTION_AGE_BAND,PROPERTY_TYPE,BUILT_FORM,ENERGY_CONSUMPTION_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,HEATING_COST_CURRENT,HOT_WATER_COST_CURRENT,LIGHTING_COST_CURRENT,TOTAL_COST_CURRENT,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,GLAZED_TYPE,MAINS_GAS_FLAG,SOLAR_WATER_HEATING_FLAG,LOW_ENERGY_LIGHTING,MULTI_GLAZE_PROPORTION,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,WIND_TURBINE_COUNT
Cambridge_12,XX12 3YZ,Cambridge,100.37015479752766,4,Average,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Semi-Detached,231.8436290137296,46.36872580274593,1163.5090466464308,150,80,1393.5090466464308,C,B,Double glazing,Y,N,54,100,0,0,0
Cambridge_13,XX13 4YZ,Cambridge,98.29203320586556,3,Poor,Good,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Semi-Detached,248.9446046409062,49.78892092818124,1223.4635672892514,150,80,1453.4635672892514,C,B,Double glazing,Y,N,24,100,0,0,0
Cambridge_14,XX14 5YZ,Cambridge,65.54791474901073,5,Poor,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,274.3253306714701,54.865066134294025,899.0726694173851,150,80,1129.072669417385,E,B,Double glazing,Y,N,63,100,0,0,0
Cambridge_15,XX15 6YZ,Cambridge,99.50311022058511,5,Good,Average,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Mid-Terrace,364.0835733661326,72.81671467322653,1811.3723965077393,150,80,2041.3723965077393,D,B,Double glazing,Y,N,41,100,0,0,0
Cambridge_16,XX16 7YZ,Cambridge,51.246953365607006,6,Good,Very Poor,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Detached,246.82788127618952,49.365576255237904,632.4588460546233,150,80,862.4588460546233,E,B,Double glazing,Y,N,93,100,0,0,0
Cambridge_17,XX17 8YZ,Cambridge,102.59985664764112,4,Poor,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Semi-Detached,212.3630574831875,42.472611496637505,1089.4209627514904,150,80,1319.4209627514904,E,B,Double glazing,Y,N,17,100,0,0,0
Cambridge_18,XX18 0YZ,Cambridge,61.45235046985921,3,Poor,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,274.1162974897756,54.82325949795512,842.254539142094,150,80,1072.254539142094,D,B,Double glazing,Y,N,72,100,0,0,0
Cambridge_19,XX19 1YZ,Cambridge,142.64545626918573,3,Good,Very Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Mid-Terrace,253.91771812713668,50.78354362542734,1811.0104378537953,150,80,2041.0104378537953,E,B,Double glazing,Y,N,13,100,0,0,0
Cambridge_20,XX0 2YZ,Cambridge,102.86684430665008,3,Very Good,Average,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Detached,332.9687869496114,66.59375738992229,1712.572418305991,150,80,1942.572418305991,C,B,Double glazing,Y,N,11,100,0,0,0
Cambridge_21,XX1 3YZ,Cambridge,64.09662976460835,6,Poor,Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,262.1919926075819,52.438398521516376,840.2811538706554,150,80,1070.2811538706555,E,B,Double glazing,Y,N,71,100,0,0,0
Cambridge_22,XX2 4YZ,Cambridge,94.73852872421614,5,Poor,Very Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,237.14155226342064,47.42831045268413,1123.322088040664,150,80,1353.322088040664,D,B,Double glazing,Y,N,55,100,0,0,0
Cambridge_23,XX3 5YZ,Cambridge,74.40586750943419,5,Good,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,273.01828502737914,54.60365700547583,1015.7081171700056,150,80,1245.7081171700056,E,B,Double glazing,Y,N,19,100,0,0,0
Cambridge_24,XX4 6YZ,Cambridge,65.53355319911833,4,Very Good,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Detached,231.68526973593512,46.33705394718703,759.1579474845993,150,80,989.1579474845993,D,B,Double glazing,Y,N,69,100,0,0,0
Cambridge_25,XX5 7YZ,Cambridge,68.38208609282657,6,Very Good,Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,268.42248722045576,53.68449744409116,917.7644815179924,150,80,1147.7644815179924,D,B,Double glazing,Y,N,60,100,0,0,0
Cambridge_26,XX6 8YZ,Cambridge,77.3580176242615,3,Average,Very Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,263.2814732886604,52.656294657732076,1018.3466425402863,150,80,1248.3466425402862,C,B,Double glazing,Y,N,18,100,0,0,0
Cambridge_27,XX7 0YZ,Cambridge,90.22438140759775,3,Average,Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,262.71442122737676,52.542884245475356,1185.1623071047568,150,80,1415.1623071047568,D,B,Double glazing,Y,N,6,100,0,0,0
Cambridge_28,XX8 1YZ,Cambridge,99.03106456934944,4,Poor,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Mid-Terrace,263.8262856683203,52.76525713366406,1306.3498965555527,150,80,1536.3498965555527,D,B,Double glazing,Y,N,95,100,0,0,0
Cambridge_29,XX9 2YZ,Cambridge,88.73843291039029,3,Poor,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,234.7793382009823,46.95586764019646,1041.697527584685,150,80,1271.697527584685,D,B,Double glazing,Y,N,37,100,0,0,0
Cambridge_30,XX10 3YZ,Cambridge,114.19253844730335,4,Average,Average,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Detached,271.5930056483886,54.318601129677724,1550.6947369761147,150,80,1780.6947369761147,C,B,Double glazing,Y,N,78,100,0,0,0
Cambridge_31,XX11 4YZ,Cambridge,46.57692114255696,4,Average,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Detached,354.0563430660908,70.81126861321816,824.5427185505704,150,80,1054.5427185505705,E,B,Double glazing,Y,N,54,100,0,0,0
Cambridge_32,XX12 5YZ,Cambridge,93.88546555403346,4,Average,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Semi-Detached,297.00031457759553,59.40006291551911,1394.2006401905974,150,80,1624.2006401905974,C,B,Double glazing,Y,N,57,100,0,0,0
Cambridge_33,XX13 6YZ,Cambridge,100.50333939001105,7,Average,Very Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,302.5498443151393,60.509968863027865,1520.3634842799727,150,80,1750.3634842799727,D,B,Double glazing,Y,N,42,100,0,0,0
Cambridge_34,XX14 7YZ,Cambridge,108.34311414566154,3,Average,Average,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Semi-Detached,203.22721278659066,40.645442557318134,1100.913455622112,150,80,1330.913455622112,D,B,Double glazing,Y,N,76,100,0,0,0
Cambridge_35,XX15 8YZ,Cambridge,85.25604625441574,5,Average,Good,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,253.5997035690257,50.719940713805144,1081.0454028793488,150,80,1311.0454028793488,D,B,Double glazing,Y,N,68,100,0,0,0
Cambridge_36,XX16 0YZ,Cambridge,55.4382289285376,6,Poor,Average,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Detached,156.60647067402726,31.321294134805456,434.0992686458517,150,80,664.0992686458517,D,B,Double glazing,Y,N,57,100,0,0,0
Cambridge_37,XX17 1YZ,Cambridge,114.59533834474378,7,Average,Poor,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Semi-Detached,143.12726988597257,28.625453977194514,820.0858959471242,150,80,1050.0858959471243,E,B,Double glazing,Y,N,89,100,0,0,0
Cambridge_38,XX18 2YZ,Cambridge,78.90065773979816,7,Good,Very Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Mid-Terrace,260.43721173764413,52.08744234752883,1027.4333653009603,150,80,1257.4333653009603,E,B,Double glazing,Y,N,72,100,0,0,0
Cambridge_39,XX19 3YZ,Cambridge,88.35209866610498,4,Average,Average,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,222.31794132488517,44.463588264977034,982.1128343590796,150,80,1212.1128343590794,E,B,Double glazing,Y,N,89,100,0,0,0
Cambridge_40,XX0 4YZ,Cambridge,97.39662850033865,6,Average,Average,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,278.91425259773314,55.78285051954663,1358.2653921855515,150,80,1588.2653921855515,C,B,Double glazing,Y,N,5,100,0,0,0
Cambridge_41,XX1 5YZ,Cambridge,63.95671759494028,5,Average,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,198.26502299011892,39.653004598023784,634.0190042166689,150,80,864.0190042166689,E,B,Double glazing,Y,N,76,100,0,0,0
Cambridge_42,XX2 6YZ,Cambridge,97.76146211244794,4,Very Good,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,157.66833606032708,31.533667212065417,770.6943531047189,150,80,1000.6943531047189,C,B,Double glazing,Y,N,30,100,0,0,0
Cambridge_43,XX3 7YZ,Cambridge,98.50414479060963,3,Very Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Mid-Terrace,223.48453955920434,44.69690791184087,1100.7076721601295,150,80,1330.7076721601295,D,B,Double glazing,Y,N,9,100,0,0,0
Cambridge_44,XX4 8YZ,Cambridge,93.0331274787458,5,Average,Average,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Detached,253.63250989233597,50.7265019784672,1179.8112812783972,150,80,1409.8112812783972,E,B,Double glazing,Y,N,77,100,0,0,0
Cambridge_45,XX5 0YZ,Cambridge,97.65352370781201,6,Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,207.78483859626357,41.55696771925272,1014.5460830992059,150,80,1244.546083099206,D,B,Double glazing,Y,N,51,100,0,0,0
Cambridge_46,XX6 1YZ,Cambridge,81.674992150734,5,Average,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Detached,222.6951191992837,44.539023839856746,909.4311056304136,150,80,1139.4311056304136,C,B,Double glazing,Y,N,39,100,0,0,0
Cambridge_47,XX7 2YZ,Cambridge,88.15034591542265,7,Average,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Semi-Detached,202.653482115468,40.5306964230936,893.1987274721711,150,80,1123.198727472171,D,B,Double glazing,Y,N,11,100,0,0,0
Cambridge_48,XX8 3YZ,Cambridge,88.48549714995976,5,Poor,Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Semi-Detached,228.02740867438192,45.605481734876385,1008.8559310184864,150,80,1238.8559310184864,E,B,Double glazing,Y,N,21,100,0,0,0
Cambridge_49,XX9 4YZ,Cambridge,107.48047830493637,3,Poor,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Detached,282.57611141014047,56.5152222820281,1518.5707805955444,150,80,1748.5707805955444,D,B,Double glazing,Y,N,21,100,0,0,0
Cambridge_50,XX10 5YZ,Cambridge,94.25870941214792,7,Good,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,214.66378130861165,42.93275626172233,1011.6965491840649,150,80,1241.696549184065,E,B,Double glazing,Y,N,93,100,0,0,0
Cambridge_51,XX11 6YZ,Cambridge,121.89941202377997,6,Average,Average,Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,233.48809268387419,46.69761853677484,1423.1030606359054,150,80,1653.1030606359054,D,B,Double glazing,Y,N,72,100,0,0,0
Cambridge_52,XX12 7YZ,Cambridge,89.66690060641268,3,Poor,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Detached,244.06690122512316,48.81338024502463,1094.236128673413,150,80,1324.236128673413,C,B,Double glazing,Y,N,9,100,0,0,0
Cambridge_53,XX13 8YZ,Cambridge,109.76140399497051,4,Very Good,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Detached,230.88591510587358,46.17718302117472,1267.1181102342127,150,80,1497.1181102342127,D,B,Double glazing,Y,N,82,100,0,0,0
Cambridge_54,XX14 0YZ,Cambridge,88.7315766818735,7,Good,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Semi-Detached,249.61610492893055,49.923220985786116,1107.4415277765993,150,80,1337.4415277765993,C,B,Double glazing,Y,N,84,100,0,0,0
Cambridge_55,XX15 1YZ,Cambridge,62.62443138667862,7,Good,Good,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Detached,330.89323306779966,66.17864661355993,1036.100028528534,150,80,1266.100028528534,D,B,Double glazing,Y,N,64,100,0,0,0
Cambridge_56,XX16 2YZ,Cambridge,67.14408458820753,6,Poor,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Mid-Terrace,188.4815923046037,37.69631846092074,632.7711988510179,150,80,862.7711988510179,E,B,Double glazing,Y,N,62,100,0,0,0
Cambridge_57,XX17 3YZ,Cambridge,82.7504536206435,4,Good,Average,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Detached,267.4024958760867,53.48049917521734,1106.3838916519214,150,80,1336.3838916519214,D,B,Double glazing,Y,N,78,100,0,0,0
Cambridge_58,XX18 4YZ,Cambridge,94.22379104357852,6,Average,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Mid-Terrace,225.75844020858935,45.151688041717875,1063.5908048269168,150,80,1293.5908048269168,D,B,Double glazing,Y,N,4,100,0,0,0
Cambridge_59,XX19 5YZ,Cambridge,59.987231427418784,7,Poor,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,277.67232107525405,55.53446421505081,832.83968926649,150,80,1062.83968926649,E,B,Double glazing,Y,N,39,100,0,0,0
Cambridge_60,XX0 6YZ,Cambridge,61.62239256349014,4,Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,167.3375620525295,33.467512410505904,515.5870469709182,150,80,745.5870469709182,E,B,Double glazing,Y,N,84,100,0,0,0
Cambridge_61,XX1 7YZ,Cambridge,130.94634615847303,5,Poor,Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,300.8124045749403,60.16248091498806,1969.5142629116385,150,80,2199.5142629116385,D,B,Double glazing,Y,N,64,100,0,0,0
Cambridge_62,XX2 8YZ,Cambridge,60.815671541895796,7,Very Good,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,340.73733897868755,68.14746779573751,1036.1085044693734,150,80,1266.1085044693734,E,B,Double glazing,Y,N,85,100,0,0,0
Cambridge_63,XX3 0YZ,Cambridge,92.16117866557782,4,Poor,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,302.284681020412,60.4569362040824,1392.9456247694698,150,80,1622.9456247694698,C,B,Double glazing,Y,N,17,100,0,0,0
Cambridge_64,XX4 1YZ,Cambridge,83.2063736043838,6,Good,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,176.39583917511328,35.279167835022655,733.8629048331638,150,80,963.8629048331638,E,B,Double glazing,Y,N,18,100,0,0,0
Cambridge_65,XX5 2YZ,Cambridge,79.2543878775523,3,Poor,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Mid-Terrace,269.35370569957325,53.87074113991466,1067.3731533885025,150,80,1297.3731533885025,C,B,Double glazing,Y,N,42,100,0,0,0
Cambridge_66,XX6 3YZ,Cambridge,70.30480243752146,6,Very Good,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Detached,273.9767938832018,54.79535877664037,963.0942183212021,150,80,1193.094218321202,C,B,Double glazing,Y,N,79,100,0,0,0
Cambridge_67,XX7 4YZ,Cambridge,98.41037590876334,6,Average,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Semi-Detached,176.21310359579388,35.24262071915878,867.0598882455967,150,80,1097.0598882455965,E,B,Double glazing,Y,N,76,100,0,0,0
Cambridge_68,XX8 5YZ,Cambridge,124.59046048228353,4,Good,Average,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,255.36286994626587,51.07257398925318,1590.7888778341376,150,80,1820.7888778341376,E,B,Double glazing,Y,N,42,100,0,0,0
Cambridge_69,XX9 6YZ,Cambridge,80.41990556701384,3,Average,Very Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Mid-Terrace,180.43293982049684,36.08658796409937,725.5199990771524,150,80,955.5199990771524,C,B,Double glazing,Y,N,49,100,0,0,0
Cambridge_70,XX10 7YZ,Cambridge,82.10087184719639,6,Average,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,256.42835255567945,51.28567051113589,1052.6495655580766,150,80,1282.6495655580766,D,B,Double glazing,Y,N,36,100,0,0,0
Cambridge_71,XX11 8YZ,Cambridge,98.89201720777987,4,Poor,Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Mid-Terrace,277.19458854578386,55.438917709156776,1370.6166010186562,150,80,1600.6166010186562,C,B,Double glazing,Y,N,31,100,0,0,0
Cambridge_72,XX12 0YZ,Cambridge,93.27847785729315,3,Very Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Mid-Terrace,251.93511437468686,50.38702287493737,1175.0061993836923,150,80,1405.0061993836923,C,B,Double glazing,Y,N,43,100,0,0,0
Cambridge_73,XX13 1YZ,Cambridge,130.56698495393078,5,Average,Very Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Semi-Detached,282.5976806671794,56.519536133435885,1844.8963559843678,150,80,2074.896355984368,D,B,Double glazing,Y,N,13,100,0,0,0
Cambridge_74,XX14 2YZ,Cambridge,65.5128251931282,5,Poor,Very Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,246.27655990570065,49.25531198114013,806.7136609133565,150,80,1036.7136609133565,C,B,Double glazing,Y,N,26,100,0,0,0
Cambridge_75,XX15 3YZ,Cambridge,85.08239114317806,7,Average,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Detached,259.36603089267766,51.87320617853553,1103.3741044832202,150,80,1333.3741044832202,C,B,Double glazing,Y,N,13,100,0,0,0
Cambridge_76,XX16 4YZ,Cambridge,66.22150914580129,6,Poor,Good,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Mid-Terrace,161.42101237101363,32.28420247420273,534.4771523525791,150,80,764.4771523525791,E,B,Double glazing,Y,N,83,100,0,0,0
Cambridge_77,XX17 5YZ,Cambridge,116.84126650588473,5,Poor,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Detached,239.84328277201175,47.96865655440235,1401.179646100545,150,80,1631.179646100545,C,B,Double glazing,Y,N,63,100,0,0,0
Cambridge_78,XX18 6YZ,Cambridge,87.7644929841757,7,Very Good,Average,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Flat,Mid-Terrace,305.7093253570672,61.14186507141344,1341.5211970248706,150,80,1571.5211970248706,E,B,Double glazing,Y,N,64,100,0,0,0
Cambridge_79,XX19 7YZ,Cambridge,68.98206847571915,3,Poor,Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Semi-Detached,311.9955056170628,62.399101123412564,1076.1047666296422,150,80,1306.1047666296422,C,B,Double glazing,Y,N,53,100,0,0,0
Cambridge_80,XX0 8YZ,Cambridge,111.11977749279906,3,Good,Very Poor,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Semi-Detached,284.2367137478015,56.847342749560305,1579.2160193470063,150,80,1809.2160193470063,C,B,Double glazing,Y,N,38,100,0,0,0
Cambridge_81,XX1 0YZ,Cambridge,109.20861433567089,4,Average,Average,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Mid-Terrace,238.94768805891258,47.78953761178252,1304.7572955812989,150,80,1534.7572955812989,D,B,Double glazing,Y,N,85,100,0,0,0
Cambridge_82,XX2 1YZ,Cambridge,127.21991857227778,4,Very Good,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Semi-Detached,145.54285138980492,29.108570277960986,925.7974851294053,150,80,1155.7974851294052,E,B,Double glazing,Y,N,15,100,0,0,0
Cambridge_83,XX3 2YZ,Cambridge,91.93474608468372,7,Good,Very Poor,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Mid-Terrace,349.97903440173457,69.99580688034692,1608.761683134313,150,80,1838.761683134313,E,B,Double glazing,Y,N,89,100,0,0,0
Cambridge_84,XX4 3YZ,Cambridge,117.92316499520777,7,Very Good,Average,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,188.66065684717557,37.732131369435116,1112.3730882746881,150,80,1342.3730882746881,D,B,Double glazing,Y,N,82,100,0,0,0
Cambridge_85,XX5 4YZ,Cambridge,104.5454709864353,7,Very Good,Very Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Mid-Terrace,245.35920164385163,49.07184032877033,1282.559664835611,150,80,1512.559664835611,E,B,Double glazing,Y,N,2,100,0,0,0
Cambridge_86,XX6 5YZ,Cambridge,106.22447500959903,7,Poor,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Semi-Detached,264.32550323114145,52.86510064622829,1403.8918906188037,150,80,1633.8918906188037,C,B,Double glazing,Y,N,31,100,0,0,0
